,eid,label,mp4,timestamps,frames_match,dlc,features,licks,duration,videoQC,dlcQC,videoQC_focus,videoQC_position,videoQC_framerate,videoQC_pin_state,videoQC_brightness,videoQC_resolution,videoQC_timestamps,videoQC_camera_times,videoQC_file_headers,videoQC_dropped_frames,videoQC_wheel_alignment,dlcQC_paw_far_nan,dlcQC_mean_in_bbox,dlcQC_paw_close_nan,dlcQC_pupil_blocked,dlcQC_trace_all_nan,dlcQC_lick_detection,dlcQC_pupil_diameter_snr,dlcQC_time_trace_length_match
269,bda2faf5-9563-4940-a80f-ce444259e47b,body,True,True,True,True,False,True,3875.0,WARNING,PASS,True,True,"[True, 29.618]","[True, 731, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,,True,,,True,,,True
270,16693458-0801-4d35-a3f1-9115c7e5acfd,left,True,True,True,True,True,True,2913.0,NOT_COMPUTED,PASS,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 1.865]",True
271,16693458-0801-4d35-a3f1-9115c7e5acfd,right,True,True,True,True,True,True,2917.0,NOT_COMPUTED,FAIL,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 1.221]",True
272,16693458-0801-4d35-a3f1-9115c7e5acfd,body,True,True,True,True,False,True,2909.0,NOT_COMPUTED,PASS,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
273,e1931de1-cf7b-49af-af33-2ade15e8abe7,left,True,True,True,True,True,True,3653.0,WARNING,PASS,True,True,"[True, 60.126]",,True,True,True,"[True, 1]",True,,"[True, 3]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 2.562]",True
274,e1931de1-cf7b-49af-af33-2ade15e8abe7,right,True,True,True,True,True,True,3659.0,WARNING,PASS,True,True,"[True, 150.769]",,True,True,True,"[True, 0]",True,,"[True, 3]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 2.257]",True
275,e1931de1-cf7b-49af-af33-2ade15e8abe7,body,True,True,True,True,False,True,3649.0,WARNING,PASS,True,True,"[True, 30.003]",,True,True,True,"[True, 0]",True,,,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
276,b9c205c3-feac-485b-a89d-afc96d9cb280,left,True,True,True,True,True,True,3579.0,WARNING,PASS,True,True,"[True, 60.126]",,True,True,True,"[True, 0]",True,,"[True, -7]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 3.675]",True
277,b9c205c3-feac-485b-a89d-afc96d9cb280,right,True,True,True,True,True,True,3586.0,WARNING,PASS,True,True,"[True, 150.769]",,True,True,True,"[True, 0]",True,,"[True, 3]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 3.122]",True
278,b9c205c3-feac-485b-a89d-afc96d9cb280,body,True,True,True,True,False,True,3575.0,PASS,PASS,True,True,"[True, 30.003]",,True,True,True,"[True, 0]",True,,,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
279,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,left,True,True,True,True,True,True,2191.0,WARNING,FAIL,True,True,"[True, 60.126]",,True,True,True,"[True, 0]",True,,"[True, 3]",NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 5.321]",True
280,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,right,True,True,True,True,True,True,2195.0,WARNING,PASS,True,True,"[True, 150.769]",,True,True,True,"[True, 1]",True,,"[True, 3]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[True, 10.06]",True
281,6cf2a88a-515b-4f7f-89a2-7d53eab9b5f4,body,True,True,True,True,False,True,2188.0,WARNING,PASS,True,True,"[True, 30.003]",,True,True,True,"[True, 0]",True,,,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
282,16c3667b-e0ea-43fb-9ad4-8dcd1e6c40e1,left,True,True,True,True,True,True,2873.0,WARNING,FAIL,True,True,"[True, 60.126]",,True,True,True,"[True, 0]",True,,"[True, 3]",NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 3.763]",True
283,16c3667b-e0ea-43fb-9ad4-8dcd1e6c40e1,right,True,True,True,True,True,True,2878.0,WARNING,PASS,True,True,"[True, 150.769]",,True,True,True,"[True, 1]",True,,"[True, 4]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[True, 7.857]",True
284,16c3667b-e0ea-43fb-9ad4-8dcd1e6c40e1,body,True,True,True,True,False,True,2870.0,WARNING,PASS,True,True,"[True, 30.003]",,True,True,True,"[True, 0]",True,,,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
285,dd87e278-999d-478b-8cbd-b5bf92b84763,left,True,True,True,True,True,True,3477.0,WARNING,FAIL,True,True,"[True, 60.126]",,True,True,True,"[True, 0]",True,,"[True, 2]",NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 4.237]",True
286,dd87e278-999d-478b-8cbd-b5bf92b84763,right,True,True,True,True,True,True,3483.0,WARNING,PASS,True,True,"[True, 150.769]",,True,True,True,"[True, 0]",True,,"[True, 4]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[True, 9.841]",True
287,dd87e278-999d-478b-8cbd-b5bf92b84763,body,True,True,True,True,False,True,3473.0,FAIL,PASS,True,False,"[True, 30.003]",,True,True,True,"[True, 0]",True,,,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
288,15f742e1-1043-45c9-9504-f1e8a53c1744,left,True,True,True,True,True,True,3527.0,WARNING,PASS,True,True,"[True, 60.126]",,True,True,True,"[True, 1]",True,,"[True, 3]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[True, 15.704]",True
289,15f742e1-1043-45c9-9504-f1e8a53c1744,right,True,True,True,True,True,True,3532.0,WARNING,PASS,True,True,"[True, 150.015]",,True,True,True,"[True, 0]",True,,"[True, 3]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 3.084]",True
290,15f742e1-1043-45c9-9504-f1e8a53c1744,body,True,True,True,True,False,True,3523.0,FAIL,PASS,True,False,"[True, 30.003]",,True,True,True,"[True, 0]",True,,,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
291,a4000c2f-fa75-4b3e-8f06-a7cf599b87ad,left,True,True,True,True,True,True,3707.0,WARNING,PASS,True,True,"[True, 60.126]",,True,True,True,"[True, 0]",True,,"[True, 3]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 3.808]",True
292,a4000c2f-fa75-4b3e-8f06-a7cf599b87ad,right,True,True,True,True,True,True,3713.0,WARNING,PASS,True,True,"[True, 150.769]",,True,True,True,"[True, 0]",True,,"[True, 3]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 1.1]",True
293,a4000c2f-fa75-4b3e-8f06-a7cf599b87ad,body,True,True,True,True,False,True,3702.0,PASS,PASS,True,True,"[True, 30.003]",,True,True,True,"[True, 0]",True,,,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
294,cc45c568-c3b9-4f74-836e-c87762e898c8,left,True,True,True,True,True,True,3238.0,NOT_COMPUTED,PASS,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 0.933]",True
295,cc45c568-c3b9-4f74-836e-c87762e898c8,right,True,True,True,True,True,True,3243.0,NOT_COMPUTED,PASS,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 1.398]",True
296,cc45c568-c3b9-4f74-836e-c87762e898c8,body,True,True,True,True,False,True,3234.0,NOT_COMPUTED,PASS,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
297,a92c4b1d-46bd-457e-a1f4-414265f0e2d4,left,True,True,True,True,True,True,3479.0,WARNING,PASS,True,True,"[True, 60.126]",,True,True,True,"[True, 0]",True,,"[True, 3]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 1.798]",True
298,a92c4b1d-46bd-457e-a1f4-414265f0e2d4,right,True,True,True,True,True,True,3486.0,WARNING,PASS,True,True,"[True, 150.769]",,True,True,True,"[True, 0]",True,,"[True, 2]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 2.176]",True
299,a92c4b1d-46bd-457e-a1f4-414265f0e2d4,body,True,True,True,True,False,True,3475.0,PASS,PASS,True,True,"[True, 30.003]",,True,True,True,"[True, 0]",True,,,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
300,aad23144-0e52-4eac-80c5-c4ee2decb198,left,True,True,True,True,True,True,3269.0,WARNING,PASS,True,True,"[True, 60.126]",,True,True,True,"[True, 0]",True,,"[True, 2]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 1.424]",True
301,aad23144-0e52-4eac-80c5-c4ee2decb198,right,True,True,True,True,True,True,3273.0,WARNING,PASS,True,True,"[True, 150.015]",,True,True,True,"[True, 0]",True,,"[True, 4]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 1.488]",True
302,aad23144-0e52-4eac-80c5-c4ee2decb198,body,True,True,True,True,False,True,3265.0,PASS,PASS,True,True,"[True, 30.003]",,True,True,True,"[True, 0]",True,,,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
303,8c552ddc-813e-4035-81cc-3971b57efe65,left,True,True,True,True,True,True,3858.0,WARNING,FAIL,True,True,"[True, 60.126]","[True, 2, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 9]",NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 2.853]",True
304,8c552ddc-813e-4035-81cc-3971b57efe65,right,True,True,True,True,True,True,3864.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 2, 0]",True,True,True,"[True, 0]",True,"[True, 3, 0]","[True, 3]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 3.386]",True
305,8c552ddc-813e-4035-81cc-3971b57efe65,body,True,True,True,True,False,True,3853.0,FAIL,PASS,True,False,"[True, 30.003]","[True, 2, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
306,07dc4b76-5b93-4a03-82a0-b3d9cc73f412,left,True,True,True,True,True,True,5345.0,WARNING,FAIL,True,True,"[True, 60.126]","[True, 6, 1]",True,True,True,"[True, 0]",True,"[True, 0, 1]","[True, 0]",NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 3.884]",True
307,07dc4b76-5b93-4a03-82a0-b3d9cc73f412,right,True,True,True,True,True,True,5353.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 7, 0]",True,True,True,"[True, 0]",True,"[True, 4, 0]","[True, 4]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[True, 5.126]",True
308,07dc4b76-5b93-4a03-82a0-b3d9cc73f412,body,True,True,True,True,False,True,5339.0,FAIL,PASS,True,False,"[True, 30.003]","[True, 11, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
309,9468fa93-21ae-4984-955c-e8402e280c83,left,True,True,True,True,True,True,4747.0,PASS,FAIL,True,True,"[True, 60.126]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 9.068]",True
310,9468fa93-21ae-4984-955c-e8402e280c83,right,True,True,True,True,True,True,4754.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 5, 0]","[True, -1]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 4.493]",True
311,9468fa93-21ae-4984-955c-e8402e280c83,body,True,True,True,True,False,True,4741.0,WARNING,FAIL,True,True,"[True, 30.003]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,False,NOT_COMPUTED,,True,,,True
312,e5c75b62-6871-4135-b3d0-f6464c2d90c0,left,True,True,True,True,True,True,4437.0,WARNING,FAIL,True,True,"[True, 60.126]","[True, 2, 0]",True,True,True,"[True, 0]",True,"[True, 1, 0]","[True, 0]",NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 3.762]",True
313,e5c75b62-6871-4135-b3d0-f6464c2d90c0,right,True,True,True,True,True,True,4444.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 2, 0]",True,True,True,"[True, 0]",True,"[True, 12, 0]","[True, 15]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[True, 5.562]",True
314,e5c75b62-6871-4135-b3d0-f6464c2d90c0,body,True,True,True,True,False,True,4432.0,WARNING,PASS,True,True,"[True, 30.003]","[True, 3, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
315,a6fe44a8-07ab-49b8-81f9-e18575aa85cc,left,True,True,True,True,True,True,5331.0,WARNING,PASS,True,True,"[True, 60.126]","[True, 1, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 4.766]",True
316,a6fe44a8-07ab-49b8-81f9-e18575aa85cc,right,True,True,True,True,True,True,5339.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 3, 0]","[True, 1]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 3.345]",True
317,a6fe44a8-07ab-49b8-81f9-e18575aa85cc,body,True,True,True,True,False,True,5324.0,WARNING,PASS,True,True,"[True, 30.003]","[True, 2, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
318,781b35fd-e1f0-4d14-b2bb-95b7263082bb,left,True,True,True,True,True,True,3529.0,PASS,FAIL,True,True,"[True, 60.126]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 2.241]",True
319,781b35fd-e1f0-4d14-b2bb-95b7263082bb,right,True,True,True,True,True,True,3534.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 0, 1]",True,True,True,"[True, 1]",True,"[True, 2, 1]","[True, 1]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 2.641]",True
320,781b35fd-e1f0-4d14-b2bb-95b7263082bb,body,True,True,True,True,False,True,3525.0,WARNING,PASS,True,True,"[True, 30.003]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
321,571d3ffe-54a5-473d-a265-5dc373eb7efc,left,False,True,False,False,False,False,,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
322,571d3ffe-54a5-473d-a265-5dc373eb7efc,right,False,True,False,False,False,False,,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
323,571d3ffe-54a5-473d-a265-5dc373eb7efc,body,False,True,False,False,False,False,,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
324,0ac8d013-b91e-4732-bc7b-a1164ff3e445,left,True,True,True,True,True,True,5344.0,WARNING,FAIL,True,True,"[True, 60.126]","[True, 16, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 1]",NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 5.112]",True
325,0ac8d013-b91e-4732-bc7b-a1164ff3e445,right,True,True,True,True,True,True,5352.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 16, 0]",True,True,True,"[True, 0]",True,"[True, 6, 0]","[True, -1]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 0.994]",True
326,0ac8d013-b91e-4732-bc7b-a1164ff3e445,body,True,True,True,True,False,True,5337.0,FAIL,PASS,True,False,"[True, 30.003]","[True, 21, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
327,69c9a415-f7fa-4208-887b-1417c1479b48,left,True,True,True,True,True,True,4962.0,WARNING,FAIL,True,True,"[True, 60.126]","[True, 4, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 2]",NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 4.45]",True
328,69c9a415-f7fa-4208-887b-1417c1479b48,right,True,True,True,True,True,True,4970.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 4, 0]",True,True,True,"[True, 0]",True,"[True, 3, 0]","[True, 0]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 1.462]",True
329,69c9a415-f7fa-4208-887b-1417c1479b48,body,True,True,True,True,False,True,4957.0,WARNING,PASS,True,True,"[True, 30.003]","[True, 7, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
330,dfbe628d-365b-461c-a07f-8b9911ba83aa,left,True,True,True,True,True,True,5349.0,WARNING,FAIL,True,True,"[True, 60.126]","[True, 32, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 0]",NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 2.757]",True
331,dfbe628d-365b-461c-a07f-8b9911ba83aa,right,True,True,True,True,True,True,5357.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 27, 1]",True,True,True,"[True, 1]",True,"[True, 4, 1]","[True, 1]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 0.692]",True
332,dfbe628d-365b-461c-a07f-8b9911ba83aa,body,True,True,True,True,False,True,5343.0,FAIL,PASS,True,False,"[True, 30.003]","[True, 37, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
333,aa3432cd-62bd-40bc-bc1c-a12d53bcbdcf,left,True,True,True,True,True,True,4926.0,WARNING,FAIL,True,True,"[True, 60.126]","[True, 3, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]","[True, 1]",NOT_COMPUTED,False,NOT_COMPUTED,True,True,True,"[False, 2.702]",True
334,aa3432cd-62bd-40bc-bc1c-a12d53bcbdcf,right,True,True,True,True,True,True,4934.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 2, 0]",True,True,True,"[True, 0]",True,"[True, 3, 0]","[True, 1]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 1.028]",True
335,aa3432cd-62bd-40bc-bc1c-a12d53bcbdcf,body,True,True,True,True,False,True,4920.0,FAIL,PASS,True,False,"[True, 30.003]","[True, 4, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
336,0a018f12-ee06-4b11-97aa-bbbff5448e9f,left,True,True,True,True,True,True,3968.0,PASS,PASS,True,True,"[True, 60.126]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 4, 0]","[True, 0]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 1.213]",True
337,0a018f12-ee06-4b11-97aa-bbbff5448e9f,right,True,True,True,True,True,True,3976.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 19, 0]","[True, 1]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 1.394]",True
338,0a018f12-ee06-4b11-97aa-bbbff5448e9f,body,True,True,True,True,False,True,3964.0,WARNING,PASS,True,True,"[True, 30.003]","[True, 1, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
339,4503697e-af44-47d9-898d-4924be990240,left,True,True,True,True,True,True,4414.0,WARNING,PASS,True,True,"[True, 60.126]","[True, 1, 1]",True,True,True,"[True, 1]",True,"[True, 0, 1]","[True, 3]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 4.919]",True
340,4503697e-af44-47d9-898d-4924be990240,right,True,True,True,True,True,True,4421.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 25, 0]","[True, 0]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 2.045]",True
341,4503697e-af44-47d9-898d-4924be990240,body,True,True,True,True,False,True,4409.0,WARNING,PASS,True,True,"[True, 30.003]","[True, 1, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
342,7082d8ff-255a-47d7-a839-bf093483ec30,left,False,False,False,False,False,False,,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
343,7082d8ff-255a-47d7-a839-bf093483ec30,right,False,False,False,False,False,False,,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
344,7082d8ff-255a-47d7-a839-bf093483ec30,body,False,False,False,False,False,False,,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
345,ac7d3064-7f09-48a3-88d2-e86a4eb86461,left,False,False,False,False,False,False,,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
346,ac7d3064-7f09-48a3-88d2-e86a4eb86461,right,False,False,False,False,False,False,,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
347,ac7d3064-7f09-48a3-88d2-e86a4eb86461,body,False,False,False,False,False,False,,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
348,b22f694e-4a34-4142-ab9d-2556c3487086,left,True,True,True,True,True,True,3974.0,WARNING,PASS,True,True,"[True, 60.126]","[True, 1, 1]",True,True,True,"[True, 0]",True,"[True, 0, 1]","[True, 0]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 5.143]",True
349,b22f694e-4a34-4142-ab9d-2556c3487086,right,True,True,True,True,True,True,3980.0,WARNING,PASS,True,True,"[True, 150.768]","[True, 0, 0]",True,True,True,"[True, 0]",True,"[True, 24, 0]","[True, 0]",NOT_COMPUTED,True,NOT_COMPUTED,True,True,True,"[False, 3.639]",True
350,b22f694e-4a34-4142-ab9d-2556c3487086,body,True,True,True,True,False,True,3969.0,FAIL,PASS,True,False,"[True, 30.003]","[True, 1, 0]",True,True,True,"[True, 0]",True,"[True, 0, 0]",,NOT_COMPUTED,True,NOT_COMPUTED,,True,,,True
351,872ce8ff-9fb3-485c-be00-bc5479e0095b,left,False,False,False,False,False,False,,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
